% American Institute of Steel Construction, 2017.  All values are inches raised to the appropriate power.
% Shape, A, Izz, Iyy, J, Cw, Zzz, Zyy, Ayy, Azz
W30X108	3.17000E+01	4.47000E+03	1.46000E+02	4.99000E+00	3.09000E+04	3.46000E+02	4.39000E+01	1.62410E+01	1.33000E+01
W30X99	2.90000E+01	3.99000E+03	1.28000E+02	3.77000E+00	2.68000E+04	3.12000E+02	3.86000E+01	1.54440E+01	1.17250E+01
W30X90	2.63000E+01	3.61000E+03	1.15000E+02	2.84000E+00	2.40000E+04	2.83000E+02	3.47000E+01	1.38650E+01	1.05733E+01
W27X539	1.59000E+02	2.56000E+04	2.11000E+03	4.96000E+02	4.43000E+05	1.89000E+03	4.37000E+02	6.40250E+01	9.02700E+01
W27X368	1.09000E+02	1.62000E+04	1.31000E+03	1.70000E+02	2.55000E+05	1.24000E+03	2.79000E+02	4.19520E+01	6.07600E+01
W27X336	9.92000E+01	1.46000E+04	1.18000E+03	1.31000E+02	2.26000E+05	1.13000E+03	2.52000E+02	3.78000E+01	5.54800E+01
W27X307	9.02000E+01	1.31000E+04	1.05000E+03	1.01000E+02	1.99000E+05	1.03000E+03	2.27000E+02	3.43360E+01	5.01600E+01
W27X281	8.31000E+01	1.19000E+04	9.53000E+02	7.95000E+01	1.78000E+05	9.36000E+02	2.06000E+02	3.10580E+01	4.63200E+01
W27X258	7.61000E+01	1.08000E+04	8.59000E+02	6.16000E+01	1.59000E+05	8.52000E+02	1.87000E+02	2.84200E+01	4.21850E+01
W27X235	6.94000E+01	9.70000E+03	7.69000E+02	4.70000E+01	1.41000E+05	7.72000E+02	1.68000E+02	2.61170E+01	3.81033E+01
W27X217	6.39000E+01	8.91000E+03	7.04000E+02	3.76000E+01	1.28000E+05	7.11000E+02	1.54000E+02	2.35720E+01	3.52500E+01
W27X194	5.71000E+01	7.86000E+03	6.19000E+02	2.71000E+01	1.11000E+05	6.31000E+02	1.36000E+02	2.10750E+01	3.12667E+01
W27X178	5.25000E+01	7.02000E+03	5.55000E+02	2.01000E+01	9.84000E+04	5.70000E+02	1.22000E+02	2.01550E+01	2.79650E+01
W27X161	4.76000E+01	6.31000E+03	4.97000E+02	1.51000E+01	8.73000E+04	5.15000E+02	1.09000E+02	1.82160E+01	2.52000E+01
W27X146	4.32000E+01	5.66000E+03	4.43000E+02	1.13000E+01	7.72000E+04	4.64000E+02	9.77000E+01	1.65770E+01	2.27500E+01
W27X129	3.78000E+01	4.76000E+03	1.84000E+02	1.11000E+01	3.25000E+04	3.95000E+02	5.76000E+01	1.68360E+01	1.83333E+01
W27X114	3.36000E+01	4.08000E+03	1.59000E+02	7.33000E+00	2.76000E+04	3.43000E+02	4.93000E+01	1.55610E+01	1.56550E+01
W27X102	3.00000E+01	3.62000E+03	1.39000E+02	5.28000E+00	2.40000E+04	3.05000E+02	4.34000E+01	1.39565E+01	1.38333E+01
W27X94	2.76000E+01	3.27000E+03	1.24000E+02	4.03000E+00	2.13000E+04	2.78000E+02	3.88000E+01	1.31810E+01	1.24167E+01
W27X84	2.47000E+01	2.85000E+03	1.06000E+02	2.81000E+00	1.79000E+04	2.44000E+02	3.32000E+01	1.22820E+01	1.06667E+01
