% American Institute of Steel Construction, 2017.  All values are mm raised to the appropriate power.
% Shape, A, Izz, Iyy, J, Cw, Zzz, Zyy, Ayy, Azz
W920X271	3.46000E+04	4.70000E+09	1.44000E+08	7.70000E+06	2.87000E+13	1.18000E+07	1.49000E+06	1.69790E+04	1.53527E+04
W920X253	3.23000E+04	4.37000E+09	1.33000E+08	6.29000E+06	2.65000E+13	1.09000E+07	1.37000E+06	1.58813E+04	1.41935E+04
W920X238	3.03000E+04	4.06000E+09	1.23000E+08	5.16000E+06	2.42000E+13	1.02000E+07	1.27000E+06	1.50967E+04	1.31613E+04
W920X223	2.86000E+04	3.76000E+09	1.12000E+08	4.20000E+06	2.21000E+13	9.52000E+06	1.16000E+06	1.44758E+04	1.21290E+04
W920X201	2.57000E+04	3.25000E+09	9.37000E+07	2.91000E+06	1.83000E+13	8.34000E+06	9.78000E+05	1.37806E+04	1.01935E+04
W840X576	7.35000E+04	1.01000E+10	6.74000E+08	6.16000E+07	1.23000E+14	2.56000E+07	5.11000E+06	2.92645E+04	3.97160E+04
W840X527	6.71000E+04	9.16000E+09	6.08000E+08	4.79000E+07	1.10000E+14	2.33000E+07	4.62000E+06	2.66425E+04	3.61816E+04
W840X473	6.05000E+04	8.12000E+09	5.37000E+08	3.51000E+07	9.59000E+13	2.08000E+07	4.10000E+06	2.36180E+04	3.25161E+04
W840X433	5.52000E+04	7.37000E+09	4.83000E+08	2.71000E+07	8.57000E+13	1.90000E+07	3.70000E+06	2.15535E+04	2.95774E+04
W840X392	4.99000E+04	6.62000E+09	4.33000E+08	2.03000E+07	7.55000E+13	1.70000E+07	3.31000E+06	1.93645E+04	2.66731E+04
W840X359	4.59000E+04	5.91000E+09	3.88000E+08	1.51000E+07	6.74000E+13	1.54000E+07	2.98000E+06	1.83135E+04	2.39354E+04
W840X329	4.21000E+04	5.37000E+09	3.50000E+08	1.16000E+07	6.02000E+13	1.40000E+07	2.69000E+06	1.69500E+04	2.17462E+04
W840X299	3.81000E+04	4.83000E+09	3.12000E+08	8.66000E+06	5.32000E+13	1.27000E+07	2.41000E+06	1.55455E+04	1.94139E+04
W840X251	3.19000E+04	3.87000E+09	1.29000E+08	7.37000E+06	2.21000E+13	1.03000E+07	1.38000E+06	1.46103E+04	1.50860E+04
W840X226	2.90000E+04	3.40000E+09	1.14000E+08	5.16000E+06	1.93000E+13	9.16000E+06	1.21000E+06	1.37242E+04	1.32215E+04
W840X210	2.68000E+04	3.10000E+09	1.02000E+08	4.04000E+06	1.73000E+13	8.42000E+06	1.10000E+06	1.29977E+04	1.18709E+04
W840X193	2.47000E+04	2.79000E+09	9.07000E+07	3.07000E+06	1.52000E+13	7.65000E+06	9.75000E+05	1.23858E+04	1.05726E+04
W840X176	2.24000E+04	2.46000E+09	7.78000E+07	2.21000E+06	1.30000E+13	6.80000E+06	8.41000E+05	1.16742E+04	9.15052E+03
W760X582	7.42000E+04	8.62000E+09	6.45000E+08	7.20000E+07	9.83000E+13	2.38000E+07	5.08000E+06	2.91303E+04	4.09290E+04
W760X531	6.77000E+04	7.78000E+09	5.79000E+08	5.58000E+07	8.70000E+13	2.16000E+07	4.57000E+06	2.62399E+04	3.73333E+04
W760X484	6.19000E+04	6.99000E+09	5.16000E+08	4.29000E+07	7.71000E+13	1.95000E+07	4.13000E+06	2.38296E+04	3.39462E+04
W760X434	5.55000E+04	6.20000E+09	4.58000E+08	3.13000E+07	6.71000E+13	1.74000E+07	3.65000E+06	2.10580E+04	3.04354E+04
W760X389	4.97000E+04	5.45000E+09	3.99000E+08	2.25000E+07	5.77000E+13	1.55000E+07	3.21000E+06	1.89600E+04	2.69677E+04
W760X350	4.47000E+04	4.87000E+09	3.56000E+08	1.68000E+07	5.10000E+13	1.39000E+07	2.87000E+06	1.67606E+04	2.43548E+04
W760X314	4.02000E+04	4.29000E+09	3.15000E+08	1.18000E+07	4.46000E+13	1.23000E+07	2.54000E+06	1.54500E+04	2.14322E+04
W760X284	3.62000E+04	3.83000E+09	2.80000E+08	8.74000E+06	3.92000E+13	1.11000E+07	2.26000E+06	1.40626E+04	1.91935E+04
W760X257	3.28000E+04	3.43000E+09	2.49000E+08	6.49000E+06	3.46000E+13	9.95000E+06	2.02000E+06	1.28464E+04	1.72580E+04
W760X220	2.81000E+04	2.78000E+09	9.45000E+07	6.04000E+06	1.33000E+13	8.19000E+06	1.11000E+06	1.28742E+04	1.33226E+04
W760X196	2.50000E+04	2.40000E+09	8.16000E+07	4.05000E+06	1.13000E+13	7.16000E+06	9.57000E+05	1.20222E+04	1.12903E+04
W760X185	2.35000E+04	2.23000E+09	7.53000E+07	3.33000E+06	1.04000E+13	6.69000E+06	8.85000E+05	1.13980E+04	1.05000E+04
W760X173	2.21000E+04	2.05000E+09	6.83000E+07	2.68000E+06	9.37000E+12	6.19000E+06	8.06000E+05	1.09355E+04	9.59676E+03
W760X161	2.05000E+04	1.86000E+09	6.08000E+07	2.08000E+06	8.30000E+12	5.67000E+06	7.19000E+05	1.04780E+04	8.58063E+03
W760X147	1.87000E+04	1.66000E+09	5.33000E+07	1.57000E+06	7.20000E+12	5.11000E+06	6.33000E+05	9.96385E+03	7.56450E+03
W760X134	1.70000E+04	1.50000E+09	4.79000E+07	1.18000E+06	6.44000E+12	4.64000E+06	5.69000E+05	8.94514E+03	6.82149E+03
W690X802	1.03000E+05	1.07000E+10	8.78000E+08	2.06000E+08	1.19000E+14	3.10000E+07	7.16000E+06	4.13064E+04	5.82386E+04
W690X548	7.03000E+04	6.74000E+09	5.45000E+08	7.08000E+07	6.85000E+13	2.03000E+07	4.57000E+06	2.70658E+04	3.91999E+04
W690X500	6.40000E+04	6.08000E+09	4.91000E+08	5.45000E+07	6.07000E+13	1.85000E+07	4.13000E+06	2.43870E+04	3.57935E+04
W690X457	5.82000E+04	5.45000E+09	4.37000E+08	4.20000E+07	5.34000E+13	1.69000E+07	3.72000E+06	2.21522E+04	3.23612E+04
W690X419	5.36000E+04	4.95000E+09	3.97000E+08	3.31000E+07	4.78000E+13	1.53000E+07	3.38000E+06	2.00374E+04	2.98838E+04
W690X384	4.91000E+04	4.50000E+09	3.58000E+08	2.56000E+07	4.27000E+13	1.40000E+07	3.06000E+06	1.83354E+04	2.72161E+04
W690X350	4.48000E+04	4.04000E+09	3.20000E+08	1.96000E+07	3.79000E+13	1.27000E+07	2.75000E+06	1.68496E+04	2.45827E+04
W690X323	4.12000E+04	3.71000E+09	2.93000E+08	1.57000E+07	3.44000E+13	1.17000E+07	2.52000E+06	1.52077E+04	2.27419E+04
W690X289	3.68000E+04	3.27000E+09	2.58000E+08	1.13000E+07	2.98000E+13	1.03000E+07	2.23000E+06	1.35967E+04	2.01720E+04
W690X265	3.39000E+04	2.92000E+09	2.31000E+08	8.37000E+06	2.64000E+13	9.34000E+06	2.00000E+06	1.30032E+04	1.80419E+04
W690X240	3.07000E+04	2.63000E+09	2.07000E+08	6.29000E+06	2.34000E+13	8.44000E+06	1.79000E+06	1.17522E+04	1.62580E+04
W690X217	2.79000E+04	2.36000E+09	1.84000E+08	4.70000E+06	2.07000E+13	7.60000E+06	1.60000E+06	1.06948E+04	1.46774E+04
W690X192	2.44000E+04	1.98000E+09	7.66000E+07	4.62000E+06	8.73000E+12	6.47000E+06	9.44000E+05	1.08619E+04	1.18279E+04
W690X170	2.17000E+04	1.70000E+09	6.62000E+07	3.05000E+06	7.41000E+12	5.62000E+06	8.08000E+05	1.00393E+04	1.01000E+04
W690X152	1.94000E+04	1.51000E+09	5.79000E+07	2.20000E+06	6.44000E+12	5.00000E+06	7.11000E+05	9.00418E+03	8.92471E+03
W690X140	1.78000E+04	1.36000E+09	5.16000E+07	1.68000E+06	5.72000E+12	4.56000E+06	6.36000E+05	8.50385E+03	8.01074E+03
W690X125	1.59000E+04	1.19000E+09	4.41000E+07	1.17000E+06	4.81000E+12	4.00000E+06	5.44000E+05	7.92386E+03	6.88171E+03
W610X551	7.03000E+04	5.58000E+09	4.83000E+08	8.37000E+07	4.99000E+13	1.85000E+07	4.38000E+06	2.74580E+04	4.00687E+04
W610X498	6.34000E+04	4.95000E+09	4.29000E+08	6.33000E+07	4.32000E+13	1.67000E+07	3.90000E+06	2.44838E+04	3.59999E+04
W610X455	5.79000E+04	4.45000E+09	3.83000E+08	4.87000E+07	3.81000E+13	1.51000E+07	3.51000E+06	2.20296E+04	3.28515E+04
W610X415	5.28000E+04	4.00000E+09	3.43000E+08	3.77000E+07	3.36000E+13	1.37000E+07	3.16000E+06	1.99819E+04	2.98892E+04
W610X372	4.74000E+04	3.53000E+09	3.01000E+08	2.77000E+07	2.90000E+13	1.22000E+07	2.80000E+06	1.76464E+04	2.68258E+04
W610X341	4.34000E+04	3.18000E+09	2.71000E+08	2.14000E+07	2.58000E+13	1.11000E+07	2.52000E+06	1.61032E+04	2.43688E+04
W610X307	3.92000E+04	2.84000E+09	2.41000E+08	1.59000E+07	2.26000E+13	9.93000E+06	2.25000E+06	1.44251E+04	2.19462E+04
W610X285	3.65000E+04	2.61000E+09	2.21000E+08	1.28000E+07	2.05000E+13	9.16000E+06	2.06000E+06	1.33258E+04	2.04086E+04
W610X262	3.34000E+04	2.36000E+09	1.99000E+08	9.95000E+06	1.84000E+13	8.37000E+06	1.88000E+06	1.21935E+04	1.85871E+04
W610X241	3.08000E+04	2.15000E+09	1.84000E+08	7.70000E+06	1.68000E+13	7.67000E+06	1.72000E+06	1.13709E+04	1.70537E+04
